corp_code,corp_name,stock_code,stage,stage_reason,risk_score,status,status_code,end_date,capital_total,capital_impaired,부채비율,유동비율,이자보상배율,fs_missing,induty_code,is_b2b_industry,final_distress_label,NO,기업명,기업코드,ESG등급,환경,사회,지배구조,평가년도,ESG 등급조정,환경 등급조정,사회 등급조정,지배구조 등급조정,ESG등급_ord,환경_ord,사회_ord,지배구조_ord,distress,log_capital,sector,drctr_co,otcmp_drctr_co,outside_ratio
656951,현대이지웰,90850,0,정상,0.0,계속사업자,1.0,,110554501419.0,False,,144.28702300203497,,False,58222,False,False,42,현대이지웰,90850,A,A,A+,A,2025,,,,,5,5,6,5,0,25.42877446181981,정보통신,6.0,3.0,0.5
130684,서울도시가스,17390,0,정상,0.0,계속사업자,1.0,,1077889871760.0,False,61.67760999001448,230.3572638620252,,False,35200,False,False,590,서울도시가스,17390,C,C,B,D,2025,,,,,2,2,3,1,0,27.706026423419324,기타,7.0,3.0,0.4285714285714285
155212,포스코DX,22100,0,정상,0.0,계속사업자,1.0,,561661721685.0,False,45.06869434658864,243.5834049988712,,False,72129,True,False,176,포스코DX,22100,A,A+,A+,B+,2025,,,,,5,6,6,4,0,27.054165586904347,전문과학기술,5.0,2.0,0.4
1263022,BGF리테일,282330,1,유동비율<100%;,25.0,계속사업자,1.0,,1232326061158.0,False,177.60423974198378,85.14934252001945,,False,47122,False,False,1088,BGF리테일,282330,A+,A+,A+,A,2025,,,,,6,6,6,5,1,27.83992460605443,도소매,6.0,4.0,0.6666666666666666
219097,BGF,27410,0,정상,0.0,계속사업자,1.0,,1604355158257.0,False,3.530902732069852,3643.713537222208,,False,64992,False,False,1089,BGF,27410,A,A,A+,B+,2025,,,,,5,5,6,4,0,28.103743021222726,금융보험,4.0,2.0,0.5
161426,한미사이언스,8930,1,유동비율<100%;,25.0,계속사업자,1.0,,548985000279.0,False,50.16431632340438,47.04193042978794,,False,64992,False,False,106,한미사이언스,8930,B+,B+,A,B,2025,,,,,4,4,5,3,1,27.031336956186518,금융보험,10.0,3.0,0.3
1760738,OCI,456040,0,정상,0.0,계속사업자,1.0,,1030262158000.0,False,105.26386925685762,137.69168427089633,,False,20129,False,False,960,OCI,456040,A,B+,A,A,2025,,,,,5,4,5,5,0,27.660834408114876,제조업,5.0,4.0,0.8
148461,제일연마,1560,0,정상,0.0,계속사업자,1.0,,85452642134.0,False,12.470897205599565,463.7927443084519,,False,23992,False,False,314,제일연마,1560,C,C,C,C,2025,,,,,2,2,2,2,0,25.171228166264047,제조업,7.0,3.0,0.4285714285714285
119195,동화약품,20,1,유동비율<100%;,25.0,계속사업자,1.0,,388527092932.0,False,47.68338741705838,99.83914764167828,,False,212,False,False,749,동화약품,20,C,B,C,C,2025,,,,,2,3,2,2,1,26.685628741599288,제조업,3.0,3.0,1.0
106623,현대위아,11210,0,정상,0.0,계속사업자,1.0,,3314419000000.0,False,68.22414426178464,157.84292961382914,,False,303,False,False,43,현대위아,11210,A+,A+,A+,A,2025,,,,,6,6,6,5,0,28.829303460254117,제조업,7.0,4.0,0.5714285714285714
172228,엔케이,85310,0,정상,0.0,계속사업자,1.0,,157407642633.0,False,14.073171125272829,342.5284762983885,,False,2512,False,False,445,엔케이,85310,D,D,C,D,2025,,,,,1,1,2,1,0,25.78210472723378,제조업,5.0,2.0,0.4
631518,SK이노베이션,96770,1,유동비율<100%;,25.0,계속사업자,1.0,,26408838529000.0,False,50.38353730849911,66.21916201443373,,False,192,False,False,932,SK이노베이션,96770,A,B+,A+,A+,2025,,,,,5,4,6,6,1,30.904719862815377,제조업,8.0,6.0,0.75
104810,소노스퀘어,7720,0,정상,0.0,계속사업자,1.0,,74623211404.0,False,69.12194569159901,114.03861790427749,,False,468,True,False,559,소노스퀘어,7720,D,D,D,D,2025,,,,,1,1,1,1,0,25.03571744058635,도소매,4.0,1.0,0.25
375931,인선이엔티,60150,0,정상,0.0,계속사업자,1.0,,280226774479.0,False,35.10728982657313,112.52742494075363,,False,38230,False,False,350,인선이엔티,60150,D,C,C,D,2025,,,,,1,2,2,1,0,26.358865021170036,기타,5.0,2.0,0.4
121969,에쓰씨엔지니어링,23960,1,유동비율<100%;,25.0,계속사업자,1.0,,35125920169.0,False,168.99537438847955,97.74323829817467,,False,41225,False,False,465,에쓰씨엔지니어링,23960,D,C,C,D,2025,,,,,1,2,2,1,1,24.282205161239393,건설업,5.0,2.0,0.4
128980,삼호개발,10960,0,정상,0.0,계속사업자,1.0,,228670254024.0,False,52.33857672342409,188.9303544571404,,False,421,False,False,603,삼호개발,10960,B+,B+,B+,B,2025,,,,,4,4,4,3,0,26.155546864032733,건설업,4.0,1.0,0.25
159616,두산에너빌리티,34020,1,유동비율<100%;,25.0,계속사업자,1.0,,6200335000000.0,False,139.76728676756983,76.80006281243949,,False,29119,False,False,745,두산에너빌리티,34020,B,A,A+,D,2025,,,,,3,5,6,1,1,29.455624438777967,제조업,7.0,4.0,0.5714285714285714
164742,현대자동차,5380,1,유동비율<100%;,25.0,계속사업자,1.0,,69968561000000.0,False,40.89240451865231,98.83857452316748,,False,30121,False,False,41,현대자동차,5380,A,A+,B+,B+,2025,,,사회 등급조정(2026.04.),,5,6,4,4,1,31.879067128518034,제조업,12.0,7.0,0.5833333333333334
1310269,IPARK현대산업개발,294870,0,정상,0.0,계속사업자,1.0,,3294972493487.0,False,120.1603896262274,162.2062651045826,,False,411,False,False,1023,IPARK현대산업개발,294870,A,A+,A+,B+,2025,,,,,5,6,6,4,0,28.823418935892786,건설업,5.0,3.0,0.6
524421,테스,95610,0,정상,0.0,계속사업자,1.0,,395361995031.0,False,24.11980299915344,431.18004878008105,,False,29271,False,False,207,테스,95610,C,B,B+,C,2025,,,,,2,3,4,2,0,26.703067625286383,제조업,4.0,1.0,0.25
356370,LG생활건강,51900,0,정상,0.0,계속사업자,1.0,,4438155069402.0,False,,270.9541462382897,,False,20422,False,False,988,LG생활건강,51900,A,B+,A+,A,2025,,,,,5,4,6,5,0,29.121259881108823,제조업,7.0,4.0,0.5714285714285714
1571107,오픈엣지테크놀로지,394280,0,정상,0.0,계속사업자,1.0,,38314794096.0,False,72.70438632973935,112.7842757682853,,False,582,False,False,423,오픈엣지테크놀로지,394280,C,D,D,B,2025,,,,,2,1,1,3,0,24.36910192737548,정보통신,4.0,1.0,0.25
693554,티케이케미칼,104480,0,정상,0.0,계속사업자,1.0,,1227524315490.0,False,20.204815095251,109.5413903964345,,False,20501,False,False,192,티케이케미칼,104480,D,C,C,D,2025,,,,,1,2,2,1,0,27.836020505372048,제조업,4.0,1.0,0.25
349097,케이티스카이라이프,53210,0,정상,0.0,계속사업자,1.0,,557446103950.0,False,53.87293638022026,163.36252882771248,,False,60229,False,False,249,케이티스카이라이프,53210,B+,B,A,B+,2025,,,,,4,3,5,4,0,27.046631661078255,정보통신,9.0,5.0,0.5555555555555556
422895,세이브존I&C,67830,0,정상,0.0,계속사업자,1.0,,492105922836.0,False,19.54441848671934,235.23724017919352,,False,47111,False,False,564,세이브존I&C,67830,D,D,C,D,2025,,,,,1,1,2,1,0,26.921959820584156,도소매,3.0,1.0,0.3333333333333333
372873,KTis,58860,0,정상,0.0,계속사업자,1.0,,238486194973.0,False,88.61654663488025,168.8285912714065,,False,63991,False,False,995,KTis,58860,A,A,A+,B+,2025,,,,,5,5,6,4,0,26.19757726288675,정보통신,7.0,3.0,0.4285714285714285
372882,KTcs,58850,0,정상,0.0,계속사업자,1.0,,175387931215.0,False,87.74791976555215,165.21018618160983,,False,63991,False,False,996,KTcs,58850,B+,A,A,B+,2025,,,,,4,5,5,4,0,25.89026610730508,정보통신,7.0,3.0,0.4285714285714285
100939,강남제비스코,860,1,유동비율<100%;,25.0,계속사업자,1.0,,250675747670.0,False,72.54170673478458,67.6876671252503,,False,20411,False,False,905,강남제비스코,860,B+,B+,A,B+,2025,,,,,4,4,5,4,1,26.24742609897886,제조업,6.0,3.0,0.5
135777,신대양제지,16590,0,정상,0.0,계속사업자,1.0,,401543379050.0,False,9.454301901282962,653.1781358257351,,False,172,False,False,545,신대양제지,16590,D,C,D,D,2025,,,,,1,2,1,1,0,26.718581406962816,제조업,7.0,2.0,0.2857142857142857
146296,일신석재,7110,0,정상,0.0,계속사업자,1.0,,58660278740.0,False,56.646416832215685,153.51536175523458,,False,466,True,False,335,일신석재,7110,D,C,C,D,2025,,,,,1,2,2,1,0,24.795028652274404,도소매,4.0,2.0,0.5
114154,디와이덕양,24900,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,110779324690.0,False,422.5125996839113,85.04024754939883,,False,303,False,False,733,디와이덕양,24900,C,B,B,D,2025,,,,,2,3,3,1,1,25.43080599357684,제조업,6.0,2.0,0.3333333333333333
154426,아이에이치큐,3560,0,정상,0.0,계속사업자,1.0,,98707204365.0,False,36.08419716993775,141.03509289549322,,False,591,False,False,493,아이에이치큐,3560,D,D,D,D,2025,,,,,1,1,1,1,0,25.31542377327521,정보통신,6.0,2.0,0.3333333333333333
137207,유니켐,11330,0,정상,0.0,계속사업자,1.0,,132252006835.0,False,70.14969628986198,238.63542871123536,,False,303,False,False,384,유니켐,11330,D,C,D,D,2025,,,,,1,2,1,1,0,25.607975082125453,제조업,6.0,2.0,0.3333333333333333
426086,티케이지휴켐스,69260,0,정상,0.0,계속사업자,1.0,,908365118527.0,False,17.731886850652156,326.6443558013191,,False,2049,False,False,193,티케이지휴켐스,69260,B+,B,A,B,2025,,,,,4,3,5,3,0,27.53491224763717,제조업,6.0,2.0,0.3333333333333333
936787,애경케미칼,161000,0,정상,0.0,계속사업자,1.0,,678630311000.0,False,58.72081139623603,111.72318923045776,,False,201,False,False,479,애경케미칼,161000,A,A,A+,A,2025,,,,,5,5,6,5,0,27.243342355260392,제조업,8.0,3.0,0.375
197759,미래산업,25560,0,정상,0.0,계속사업자,1.0,,119456142915.0,False,24.36595542910762,257.05940154628524,,False,27219,False,False,681,미래산업,25560,D,C,C,D,2025,,,,,1,2,2,1,0,25.5062151360598,제조업,5.0,1.0,0.2
146232,일성건설,13360,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,69152223724.0,False,437.1461985771036,74.57289892778088,,False,41221,False,False,338,일성건설,13360,D,C,C,D,2025,,,,,1,2,2,1,1,24.959576052515537,건설업,4.0,1.0,0.25
153524,태림포장,11280,1,유동비율<100%;,25.0,계속사업자,1.0,,280836310000.0,False,125.41820607171488,43.57348564708639,,False,1721,False,False,211,태림포장,11280,B,A,A+,D,2025,,,,,3,5,6,1,1,26.361037809855173,제조업,4.0,1.0,0.25
111704,한화오션,42660,1,부채비율≥200%;,25.0,계속사업자,1.0,,5994317606539.0,False,229.05573792940243,106.5435293918499,,False,3111,False,False,62,한화오션,42660,C,A,D,D,2025,,,사회 등급조정(2025.11.),,2,5,1,1,1,29.421833070829813,제조업,8.0,5.0,0.625
169048,HLB글로벌,3580,1,유동비율<100%;,25.0,계속사업자,1.0,,71186146402.0,False,43.52777715346232,88.3289299758675,,False,471,False,False,1034,HLB글로벌,3580,D,D,D,D,2025,,,,,1,1,1,1,1,24.98856406342694,도소매,5.0,2.0,0.4
296290,키움증권,39490,1,부채비율≥200%;,25.0,계속사업자,1.0,,6082191664160.0,False,1031.2903566247255,,,False,66121,False,False,217,키움증권,39490,B+,B+,A,B+,2025,,,,,4,4,5,4,1,29.43638621803148,금융보험,7.0,4.0,0.5714285714285714
117577,오리온홀딩스,1800,1,유동비율<100%;,25.0,계속사업자,1.0,,1825696919821.0,False,14.84298869795809,9.762845387030998,,False,649,False,False,426,오리온홀딩스,1800,B+,B+,A,B+,2025,,,,,4,4,5,4,1,28.232982903942254,금융보험,5.0,3.0,0.6
791209,메타케어,118000,1,유동비율<100%;,25.0,계속사업자,1.0,,120960022322.0,False,51.832309342751245,31.19155523677203,,False,4659,True,False,696,메타케어,118000,D,D,D,D,2025,,,,,1,1,1,1,1,25.51872593391796,도소매,4.0,1.0,0.25
113544,대한화섬,3830,0,정상,0.0,계속사업자,1.0,,711010793390.0,False,17.75905230073486,154.8758934624268,,False,20501,False,False,788,대한화섬,3830,B+,B+,A,B,2025,,,,,4,4,5,3,0,27.28995344721108,제조업,6.0,4.0,0.6666666666666666
163673,한진중공업홀딩스,3480,0,정상,0.0,계속사업자,1.0,,350082000000.0,False,9.193560365857142,611.6763565891473,,False,352,False,False,75,한진중공업홀딩스,3480,D,D,C,D,2025,,,,,1,1,2,1,0,26.581433249703544,기타,5.0,3.0,0.6
123772,부국증권,1270,0,정상,0.0,계속사업자,1.0,,760374971870.0,False,126.90434926348098,,,False,66121,False,False,658,부국증권,1270,C,D,C,B,2025,,,,,2,1,2,3,0,27.357077532592378,금융보험,7.0,3.0,0.4285714285714285
163716,한창,5110,2,완전자본잠식(자본총계<0),60.0,계속사업자,1.0,,-5755331037.0,True,-543.6077545473081,46.26041416508329,,False,465,True,False,73,한창,5110,D,D,D,D,2025,,,,,1,1,1,1,1,0.0,도소매,3.0,1.0,0.3333333333333333
1244601,카카오페이,377300,0,정상,0.0,계속사업자,1.0,,2206167947386.0,False,56.64987027278805,212.2095171590749,,False,66199,False,False,272,카카오페이,377300,A,A,A+,A,2025,,,,,5,5,6,5,0,28.4222781659499,금융보험,6.0,4.0,0.6666666666666666
1412822,솔루스첨단소재,336370,1,유동비율<100%;,25.0,계속사업자,1.0,,705106450386.0,False,24.165102696581872,58.4805605615544,,False,26299,False,False,558,솔루스첨단소재,336370,B+,B+,B+,B,2025,,,,,4,4,4,3,1,27.281614621815635,제조업,4.0,3.0,0.75
860730,에이자기관리부동산투자회사,140910,0,정상,0.0,계속사업자,1.0,,27394296874.0,False,187.3539468746578,157.29587569001328,,False,68121,False,False,463,에이리츠,140910,C,D,D,B,2025,,,,,2,1,1,3,0,24.033600685390944,기타,3.0,2.0,0.6666666666666666
127200,삼영전자공업,5680,0,정상,0.0,계속사업자,1.0,,483388480589.0,False,2.2467933778162004,3405.3384584475743,,False,26291,False,False,614,삼영전자공업,5680,D,C,C,D,2025,,,,,1,2,2,1,0,26.90408647495461,제조업,4.0,2.0,0.5
124799,사조산업,7160,1,유동비율<100%;,25.0,계속사업자,1.0,,289415929680.0,False,88.15409884352016,83.51616429298275,,False,102,False,False,642,사조산업,7160,B+,B+,B+,B+,2025,,,,,4,4,4,4,1,26.391130693443728,제조업,8.0,3.0,0.375
361008,한화엔진,82740,1,부채비율≥200%;,25.0,계속사업자,1.0,,556102899924.0,False,204.92459979632235,168.81676707569252,,False,29111,False,False,63,한화엔진,82740,B+,B+,A,B+,2025,,,,,4,4,5,4,1,27.044219185879076,제조업,7.0,3.0,0.4285714285714285
549891,케어젠,214370,0,정상,0.0,계속사업자,1.0,,212474770623.0,False,8.847474679878573,992.4206658712116,,False,211,False,False,267,케어젠,214370,C,D,C,B,2025,,,,,2,1,2,3,0,26.082089091782336,제조업,6.0,2.0,0.3333333333333333
1133217,카카오뱅크,323410,1,부채비율≥200%;,25.0,계속사업자,1.0,,6749866000000.0,False,1032.0191393429143,,,False,64121,False,False,273,카카오뱅크,323410,A,A,A,A,2025,,,,,5,5,5,5,1,29.540543768764085,금융보험,9.0,6.0,0.6666666666666666
579980,아이티엠반도체,84850,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,94576268620.0,False,388.61333384565074,80.74419923332927,,False,2629,False,False,488,아이티엠반도체,84850,B+,B+,A,B,2025,,,,,4,4,5,3,1,25.272672421279847,제조업,6.0,2.0,0.3333333333333333
1327746,보로노이,310210,0,정상,0.0,계속사업자,1.0,,104368912614.0,False,64.5863005110565,1883.366405602419,,False,701,False,False,661,보로노이,310210,D,D,D,C,2025,,,,,1,1,1,2,0,25.371197696155544,전문과학기술,6.0,3.0,0.5
1325979,세아제강,306200,0,정상,0.0,계속사업자,1.0,,1122059248987.0,False,58.56710079011289,225.64222410814256,,False,2413,False,False,571,세아제강,306200,B+,B+,A,B+,2025,,,,,4,4,5,4,0,27.746186728218614,제조업,7.0,4.0,0.5714285714285714
110893,대신증권,3540,1,부채비율≥200%;,25.0,계속사업자,1.0,,4131595939000.0,False,597.0000063938973,,,False,66121,False,False,809,대신증권,3540,B,B+,B+,B,2025,,,,,3,4,4,3,1,29.049684874166218,금융보험,8.0,5.0,0.625
115676,KG스틸,16380,0,정상,0.0,계속사업자,1.0,,2060321974481.0,False,44.37787781326369,,,False,24122,False,False,1007,KG스틸,16380,B,B+,B+,C,2025,,,사회 등급조정(2026.01.),,3,4,4,2,0,28.35388338480848,제조업,7.0,4.0,0.5714285714285714
225742,LS마린솔루션,60370,0,정상,0.0,계속사업자,1.0,,654467732838.0,False,10.500081338923724,1707.144448782945,,False,423,False,False,978,LS마린솔루션,60370,C,C,D,C,2025,,,,,2,2,1,2,0,27.207088120604357,건설업,7.0,2.0,0.2857142857142857
120030,GS건설,6360,1,유동비율<100%;,25.0,계속사업자,1.0,,4556045000000.0,False,188.9192270927965,95.95059647185724,,False,4111,False,False,1053,GS건설,6360,A,A,A+,B+,2025,,,,,5,5,6,4,1,29.14747603854987,건설업,7.0,4.0,0.5714285714285714
128555,삼천리,4690,0,정상,0.0,계속사업자,1.0,,1504834780395.0,False,122.21250639616798,135.16816769473684,,False,35200,False,False,605,삼천리,4690,C,B+,B+,D,2025,,,,,2,4,4,1,0,28.039704227634633,기타,5.0,3.0,0.6
134510,SJG세종,33530,0,정상,0.0,계속사업자,1.0,,409979237702.0,False,77.06885095329271,129.06455116981817,,False,303,False,False,943,SJG세종,33530,C,C,B,D,2025,,,,,2,2,3,1,0,26.73937235561131,제조업,4.0,2.0,0.5
166315,화신,10690,0,정상,0.0,계속사업자,1.0,,587060947961.0,False,92.36572687305078,112.94826981854511,,False,30391,False,False,21,화신,10690,B,B+,A+,C,2025,,,,,3,4,6,2,0,27.0983944809604,제조업,5.0,3.0,0.6
330424,LS증권,78020,1,부채비율≥200%;,25.0,계속사업자,1.0,,879389212454.0,False,1074.905747397539,,,False,66121,False,False,975,LS증권,78020,C,D,C,B,2025,,,,,2,1,2,3,1,27.50249342667906,금융보험,5.0,3.0,0.6
191588,삼원강재,23000,0,정상,0.0,계속사업자,1.0,,258737861408.0,False,18.90024933068724,419.6542212019349,,False,303,False,False,613,삼원강재,23000,B+,B+,B+,A,2025,,,,,4,4,4,5,0,26.279081267992716,제조업,6.0,3.0,0.5
222532,LG헬로비전,37560,0,정상,0.0,계속사업자,1.0,,452531085249.0,False,176.9628482353566,110.08879653621368,,False,60222,False,False,983,LG헬로비전,37560,A,A,A+,A,2025,,,,,5,5,6,5,0,26.838122294409757,정보통신,6.0,3.0,0.5
300548,현대리바트,79430,0,정상,0.0,계속사업자,1.0,,400017576862.0,False,,122.59709760585422,,False,32029,False,False,53,현대리바트,79430,A,B+,A,A,2025,,,,,5,4,5,5,0,26.714774325243965,제조업,7.0,3.0,0.4285714285714285
406046,HD현대마린엔진,71970,0,정상,0.0,계속사업자,1.0,,463468651602.0,False,69.01768809763867,159.920983705686,,False,29119,False,False,1044,HD현대마린엔진,71970,B,B,B+,B,2025,,,,,3,3,4,3,0,26.86200458558089,제조업,5.0,3.0,0.6
671376,트리니티항공,91810,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,41336858984.0,False,4414.708063946884,73.76770432107784,,False,511,False,False,201,트리니티항공,91810,B+,B+,B+,B,2025,,,,,4,4,4,3,1,24.44502040824567,기타,9.0,3.0,0.3333333333333333
635134,CJ제일제당,97950,1,유동비율<100%;,25.0,계속사업자,1.0,,4553927380000.0,False,133.0466396677586,46.642832015261085,,False,108,False,False,1076,CJ제일제당,97950,A,A,A,A,2025,,,사회 등급조정(2026.04.),,5,5,5,5,1,29.147011137022222,제조업,7.0,4.0,0.5714285714285714
759513,LX하우시스,108670,0,정상,0.0,계속사업자,1.0,,701013000000.0,False,145.84879310369422,120.30152480891508,,False,2222,False,False,972,LX하우시스,108670,A,A,A,A,2025,,,,,5,5,5,5,0,27.27579226874485,제조업,9.0,5.0,0.5555555555555556
1208885,경동도시가스,267290,0,정상,0.0,계속사업자,1.0,,472206634780.0,False,95.88889128187613,135.72161638751192,,False,35200,False,False,898,경동도시가스,267290,C,C,B+,D,2025,,,,,2,2,4,1,0,26.88068251228268,기타,4.0,1.0,0.25
1267170,SK케미칼,285130,0,정상,0.0,계속사업자,1.0,,1229768416971.0,False,88.91780935107444,121.89751245061204,,False,20202,False,False,930,SK케미칼,285130,A+,A+,A+,A,2025,,,,,6,6,6,5,0,27.837846988700814,제조업,7.0,4.0,0.5714285714285714
127042,SYTS,2170,0,정상,0.0,계속사업자,1.0,,436493465911.0,False,4.272882249926478,3133.185249066135,,False,15110,False,False,915,SYTS,2170,D,D,D,C,2025,,,,,1,1,1,2,0,26.802039242837967,제조업,5.0,3.0,0.6
137915,엠엑스로보틱스,7820,0,정상,0.0,계속사업자,1.0,,52441471353.0,False,121.6813115872836,140.12985001537754,,False,29169,False,False,437,엠엑스로보틱스,7820,C,D,C,C,2025,,,,,2,1,2,2,0,24.682963553285823,제조업,8.0,2.0,0.25
454946,그린케미칼,83420,0,정상,0.0,계속사업자,1.0,,128267645103.0,False,60.09891685475173,129.9068200052439,,False,20421,False,False,872,그린케미칼,83420,D,C,C,D,2025,,,,,1,2,2,1,0,25.57738489518265,제조업,4.0,1.0,0.25
123143,보령,3850,0,정상,0.0,계속사업자,1.0,,841135539754.0,False,63.32683885153444,263.33952520666446,,False,212,False,False,662,보령,3850,A,A,A+,B+,2025,,,,,5,5,6,4,0,27.4580186489206,제조업,5.0,2.0,0.4
156150,엑시큐어하이트론,19490,0,정상,0.0,계속사업자,1.0,,17025780860.0,False,70.83407173020551,133.9138376752677,,False,265,False,False,448,엑시큐어하이트론,19490,D,C,D,D,2025,,,,,1,2,1,1,0,23.557994553422123,제조업,6.0,2.0,0.3333333333333333
144252,유니온,910,1,유동비율<100%;,25.0,계속사업자,1.0,,128963323129.0,False,60.07667505473714,63.34101804969888,,False,23311,False,False,386,유니온,910,C,C,C,C,2025,,,,,2,2,2,2,1,25.582793884052933,제조업,4.0,1.0,0.25
160843,DB하이텍,990,0,정상,0.0,계속사업자,1.0,,2095066218221.0,False,20.006819669018448,271.3548780372324,,False,2611,False,False,1069,DB하이텍,990,B+,B+,A,B+,2025,,,,,4,4,5,4,0,28.370606276545857,제조업,9.0,6.0,0.6666666666666666
687711,한국철강,104700,0,정상,0.0,계속사업자,1.0,,770845640468.0,False,12.445775181364944,927.327381248568,,False,2411,False,False,123,한국철강,104700,C,C,B,C,2025,,,,,2,2,3,2,0,27.370753983549967,제조업,5.0,3.0,0.6
911955,잇츠한불,226320,0,정상,0.0,계속사업자,1.0,,412242751314.0,False,1.4179946469325535,4164.464984946359,,False,20423,False,False,327,잇츠한불,226320,C,C,C,C,2025,,,,,2,2,2,2,0,26.74487821500291,제조업,6.0,3.0,0.5
160302,코스모화학,5420,1,유동비율<100%;,25.0,계속사업자,1.0,,174749912047.0,False,199.71040840932503,40.20986155850689,,False,2049,False,False,238,코스모화학,5420,C,C,C,C,2025,,,,,2,2,2,2,1,25.88662171475262,제조업,8.0,3.0,0.375
117726,DYP,92780,1,부채비율≥200%;,25.0,계속사업자,1.0,,104157552941.0,False,224.44484066308897,105.55043848824614,,False,301,False,False,1059,DYP,92780,D,C,C,D,2025,,,,,1,2,2,1,1,25.36917052186073,제조업,7.0,3.0,0.4285714285714285
1762569,이수스페셜티케미컬,457190,1,유동비율<100%;,25.0,계속사업자,1.0,,133007006000.0,False,175.47848795273237,68.30629204229425,,False,20111,False,False,363,이수스페셜티케미컬,457190,D,D,C,C,2025,,,,,1,1,2,2,1,25.613667640472524,제조업,4.0,1.0,0.25
122472,PKC,1340,1,유동비율<100%;,25.0,계속사업자,1.0,,221384273146.0,False,172.9245268942524,32.84443608109097,,False,20131,False,False,957,PKC,1340,D,C,D,D,2025,,,,,1,2,1,1,1,26.123165821030366,제조업,5.0,3.0,0.6
154329,TP,7980,0,정상,0.0,계속사업자,1.0,,293963211349.0,False,137.3313673477711,138.38206432131926,,False,141,False,False,913,TP,7980,C,D,C,C,2025,,,,,2,1,2,2,0,26.40672046498951,제조업,3.0,1.0,0.3333333333333333
164478,현대건설,720,0,정상,0.0,계속사업자,1.0,,7032544000000.0,False,144.45325901978003,162.5146157780207,,False,41221,False,False,57,현대건설,720,A,A,A+,A,2025,,,,,5,5,6,5,0,29.58156963395633,건설업,7.0,4.0,0.5714285714285714
401731,LG전자,66570,1,유동비율<100%;,25.0,계속사업자,1.0,,12622192000000.0,False,178.01148168242094,73.69353688502017,,False,264,False,False,984,LG전자,66570,A,A,A+,B+,2025,,,,,5,5,6,4,1,30.166477650510316,제조업,7.0,4.0,0.5714285714285714
1060744,한솔제지,213500,1,유동비율<100%;,25.0,계속사업자,1.0,,696637831555.0,False,175.5499035791954,84.66511610812265,,False,171,False,False,95,한솔제지,213500,A,A,A,A,2025,,,사회 등급조정(2026.07.),,5,5,5,5,1,27.269531502268123,제조업,9.0,5.0,0.5555555555555556
265041,삼양케이씨아이,36670,0,정상,0.0,계속사업자,1.0,,125529500726.0,False,14.89542802915585,557.8033424519057,,False,20421,False,False,619,삼양케이씨아이,36670,A,A,A+,B+,2025,,,,,5,5,6,4,0,25.55580663344049,제조업,4.0,1.0,0.25
1060814,삼양패키징,272550,1,유동비율<100%;,25.0,계속사업자,1.0,,373829284611.0,False,,69.67582882478801,,False,22232,False,False,618,삼양패키징,272550,B,B+,A,C,2025,,,,,3,4,5,2,1,26.6470650718928,제조업,4.0,1.0,0.25
1316227,효성티앤씨,298020,1,유동비율<100%;,25.0,계속사업자,1.0,,1206800852255.0,False,90.33628692032464,62.74711197688148,,False,2050,False,False,11,효성티앤씨,298020,A,A,A+,B+,2025,,,,,5,5,6,4,1,27.818994050441706,제조업,6.0,3.0,0.5
1712485,코오롱모빌리티그룹,450140,1,유동비율<100%;,25.0,계속사업자,1.0,,203382476660.0,False,71.49840365308097,99.47738557704288,,False,45110,False,False,233,코오롱모빌리티그룹,450140,C,D,D,B+,2025,,,,,2,1,1,4,1,26.0383541647355,도소매,6.0,2.0,0.3333333333333333
306454,한국정보인증,53300,0,정상,0.0,계속사업자,1.0,,201878806714.0,False,19.78830648607635,333.63615812824906,,False,58221,False,False,128,한국정보인증,53300,D,D,C,D,2025,,,,,1,1,2,1,0,26.03093338753316,정보통신,5.0,2.0,0.4
648721,SNT에너지,100840,0,정상,0.0,계속사업자,1.0,,343598114926.0,False,53.1266910990806,230.84254376712164,,False,29176,False,False,923,SNT에너지,100840,C,C,D,C,2025,,,,,2,2,1,2,0,26.562738540795827,제조업,4.0,1.0,0.25
109514,티웨이홀딩스,4870,0,정상,0.0,계속사업자,1.0,,94178185920.0,False,26.539149438736608,105.98479195466142,,False,23325,False,False,195,티웨이홀딩스,4870,D,D,D,D,2025,,,,,1,1,1,1,0,25.268454419737278,제조업,3.0,1.0,0.3333333333333333
1238169,오리온,271560,0,정상,0.0,계속사업자,1.0,,1760719742909.0,False,10.484007319644194,496.6622606852668,,False,108,False,False,427,오리온,271560,B+,B+,A,B+,2025,,,,,4,4,5,4,0,28.196743786218118,제조업,5.0,3.0,0.6
134176,세우글로벌,13000,0,정상,0.0,계속사업자,1.0,,54757757212.0,False,8.415768164423849,1189.3182177935062,,False,467,True,False,567,세우글로벌,13000,D,D,D,D,2025,,,,,1,1,1,1,0,24.7261848798442,도소매,6.0,2.0,0.3333333333333333
113225,대한제강,84010,0,정상,0.0,계속사업자,1.0,,795907336500.0,False,17.72129703631649,202.2629892111523,,False,2411,False,False,793,대한제강,84010,D,C,C,D,2025,,,,,1,2,2,1,0,27.402748604582296,제조업,3.0,1.0,0.3333333333333333
