corp_code,corp_name,stock_code,stage,stage_reason,risk_score,status,status_code,end_date,capital_total,capital_impaired,부채비율,유동비율,이자보상배율,fs_missing,induty_code,is_b2b_industry,final_distress_label,NO,기업명,기업코드,ESG등급,환경,사회,지배구조,평가년도,ESG 등급조정,환경 등급조정,사회 등급조정,지배구조 등급조정
00403632,현대퓨처넷,126560,1,재무제표미제출;,25.0,계속사업자,01,,,,,1299.9778038663776,,True,61299,False,False,32,현대퓨처넷,126560,A,A,A+,A,2025,,,,
00208444,피에스케이홀딩스,031980,0,정상,0.0,계속사업자,01,,321708982831.0,False,14.447542235529168,573.9614766900619,,False,29271,False,False,161,피에스케이홀딩스,031980,B,B+,B+,C,2025,,,,
00161860,한성기업,003680,0,정상,0.0,계속사업자,01,,67328358710.0,False,,102.24200065208676,,False,10211,False,False,102,한성기업,003680,B,B+,A,C,2025,,,,
00428251,현대백화점,069960,1,유동비율<100%;,25.0,계속사업자,01,,4537009761000.0,False,71.84162117124437,62.58145836377999,,False,47111,False,False,49,현대백화점,069960,A+,A+,A+,A,2025,,,,
00135962,신라교역,004970,0,정상,0.0,계속사업자,01,,602417899049.0,False,14.445446709564274,297.7330056638753,,False,03111,False,False,543,신라교역,004970,D,D,D,C,2025,,,,
00447609,비에이치,090460,0,정상,0.0,계속사업자,01,,450070502722.0,False,45.43812633957885,256.59908668385407,,False,2622,False,False,648,비에이치,090460,B,B+,A+,D,2025,,,,
00106119,금양,001570,1,유동비율<100%;,25.0,계속사업자,01,,434864935349.0,False,171.65989609139373,4.54211919201402,,False,201,False,False,868,금양,001570,D,C,D,D,2025,,,,
00108940,대성홀딩스,016710,0,정상,0.0,계속사업자,01,,329258338908.0,False,36.14443303385944,184.4471910901065,,False,715,True,False,811,대성홀딩스,016710,C,B+,B+,D,2025,,,,
00140964,영원무역홀딩스,009970,0,정상,0.0,계속사업자,01,,729752298408.0,False,4.264827157776145,4065.154388026917,,False,64992,False,False,434,영원무역홀딩스,009970,C,B+,B+,C,2025,통합 등급조정(2026.04.),,,지배구조 등급조정(2026.04.)
01199550,HD현대에너지솔루션,322000,0,정상,0.0,계속사업자,01,,410236293325.0,False,26.47966951157612,409.6284352260725,,False,2612,False,False,1042,HD현대에너지솔루션,322000,A,A,A,A,2025,,,,
01721809,현대그린푸드,453340,0,정상,0.0,계속사업자,01,,722726701000.0,False,39.91145554756528,182.25243334192484,,False,471,False,False,56,현대그린푸드,453340,A,A,A+,A,2025,,,,
00106669,세아베스틸지주,001430,1,유동비율<100%;,25.0,계속사업자,01,,1630843533047.0,False,12.320058671883,31.624487562973435,,False,2411,False,False,572,세아베스틸지주,001430,A,A,A,A,2025,,,,
00156895,아주IB투자,027360,0,정상,0.0,계속사업자,01,,229368080199.0,False,19.905492012396877,,,False,649,False,False,486,아주IB투자,027360,B,C,A,B,2025,,,,
01323032,케이카,381970,0,정상,0.0,계속사업자,01,,223938501452.0,False,138.7129034980089,141.85819847061262,,False,45120,False,False,252,케이카,381970,B,C,B,B,2025,,,,
00173078,명신산업,009900,0,정상,0.0,계속사업자,01,,203184505328.0,False,31.554092465123052,214.6949956188845,,False,303,False,False,693,명신산업,009900,D,C,C,D,2025,,,,
00573579,평화산업,090080,1,유동비율<100%;,25.0,계속사업자,01,,61709948104.0,False,,94.2924536355111,,False,303,False,False,178,평화산업,090080,B,B+,A+,C,2025,,,,
00861076,케이탑리츠,145270,1,유동비율<100%;,25.0,계속사업자,01,,104657649374.0,False,104.74199250669672,35.330510539652224,,False,68112,False,False,251,케이탑리츠,145270,D,D,D,D,2025,,,,
00776820,영원무역,111770,0,정상,0.0,계속사업자,01,,2133141741447.0,False,21.005863790375464,248.20716478135955,,False,46800,True,False,435,영원무역,111770,B,B+,B+,C,2025,,,,
00550994,아이센스,099190,0,정상,0.0,계속사업자,01,,324238816366.0,False,65.08534539516319,138.37750708797364,,False,27112,False,False,495,아이센스,099190,B+,B,B+,A,2025,,,,
01566248,에코프로에이치엔,383310,0,정상,0.0,계속사업자,01,,304679175283.0,False,49.71527024231498,291.68213671358376,,False,204,False,False,450,에코프로에이치엔,383310,B+,B+,A,B+,2025,,,,
00140779,영보화학,014440,0,정상,0.0,계속사업자,01,,179428562212.0,False,8.803152149955544,505.84093725901374,,False,2225,False,False,436,영보화학,014440,D,C,C,D,2025,,,,
00134565,이스타코,015020,1,유동비율<100%;,25.0,계속사업자,01,,37535588189.0,False,136.8045175699378,47.96699174571243,,False,68121,False,False,360,이스타코,015020,D,D,D,C,2025,,,,
00136624,신영와코루,005800,0,정상,0.0,계속사업자,01,,345565756248.0,False,10.267549279546229,630.8126782938102,,False,14120,False,False,534,신영와코루,005800,D,D,D,D,2025,,,,
00248974,하나제약,293480,0,정상,0.0,계속사업자,01,,313408799150.0,False,33.417040187462774,183.6323792535869,,False,212,False,False,154,하나제약,293480,C,D,C,C,2025,,,,
00127954,CJ프레시웨이,051500,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,435691508680.0,False,251.5295034347099,77.2067616620843,,False,4632,True,False,1075,CJ프레시웨이,051500,A,A,A+,B+,2025,,,,
00161116,HL D&I,014790,1,부채비율≥200%;,25.0,계속사업자,01,,543484442792.0,False,209.2273711211257,115.98899649058738,,False,41221,False,False,1036,HL D&I,014790,A+,A+,A+,A,2025,,,,
00114765,케이비아이동국실업,001620,1,유동비율<100%;,25.0,계속사업자,01,,232694142705.0,False,124.82137912995216,71.28333933467025,,False,303,False,False,262,케이비아이동국실업,001620,D,C,C,D,2025,,,,
00625942,한솔아이원스,114810,0,정상,0.0,계속사업자,01,,210233699513.0,False,21.058814584700944,283.7092008551379,,False,2927,False,False,97,한솔아이원스,114810,A,B+,A,A,2025,,,,
00132992,성우하이텍,015750,0,정상,0.0,계속사업자,01,,1483683854654.0,False,65.72866390619457,162.23469595560124,,False,303,False,False,578,성우하이텍,015750,C,B+,A,D,2025,,,,
00153339,태경산업,015890,1,유동비율<100%;,25.0,계속사업자,01,,162406831052.0,False,36.81802591533519,96.53110862185792,,False,20129,False,False,214,태경산업,015890,C,C,B+,D,2025,,,,
00117027,알루코,001780,0,정상,0.0,계속사업자,01,,255888079619.0,False,68.29733318340301,139.2297139027353,,False,24222,False,False,482,알루코,001780,C,C,B,C,2025,,,,
00110875,대신정보통신,020180,1,부채비율≥200%;,25.0,,,,38942736867.0,False,248.21622700049969,234.5713209411476,,False,62021,False,False,810,대신정보통신,020180,D,D,C,D,2025,,,,
01765265,동국제강,460860,1,유동비율<100%;,25.0,,,,1884321017339.0,False,119.403933402353,83.2040925273225,,False,241,False,False,775,동국제강,460860,A,B+,A+,B+,2025,,,,
00163682,메리츠증권,008560,1,부채비율≥200%;,25.0,,,,7535276527786.0,False,861.4514634897085,,,False,66121,False,False,702,메리츠증권,008560,등급없음,등급없음,등급없음,B,2025,,,,
00150828,진흥기업,002780,0,정상,0.0,,,,240935698511.0,False,133.72489353680822,204.34095528387064,,False,41221,False,False,283,진흥기업,002780,D,D,C,C,2025,,,,
00164779,SK하이닉스,000660,0,정상,0.0,,,,117318562000000.0,False,43.97033693611076,134.05186604142054,,False,2612,False,False,928,SK하이닉스,000660,A,A,A+,B+,2025,,,,
00260930,에스엠,041510,0,정상,0.0,,,,644851804590.0,False,55.20132824057543,143.9488829595351,,False,59201,False,False,473,에스엠,041510,B+,B+,A,B+,2025,,,,
00171636,한솔홀딩스,004150,0,정상,0.0,,,,461368726607.0,False,3.3696822722106288,486.5332291411824,,False,64992,False,False,91,한솔홀딩스,004150,A,A,A,A,2025,,,,
00181712,SK,034730,1,유동비율<100%;,25.0,,,,15570867000000.0,False,69.54093179268695,65.60000525094846,,False,64992,False,False,942,SK,034730,A,A,A+,A,2025,,,,
00632304,JW홀딩스,096760,1,유동비율<100%;,25.0,,,,195108901436.0,False,75.78022842873693,29.42506950523837,,False,64992,False,False,1017,JW홀딩스,096760,B+,B+,A,B+,2025,,,,
00414850,효성 ITX,094280,0,정상,0.0,,,,75020126030.0,False,160.24969683058796,102.8934235946814,,False,759,True,False,13,효성 ITX,094280,A,A,A+,A,2025,,,,
00825223,화신정공,126640,0,정상,0.0,,,,118510671446.0,False,66.99622190494293,132.7495643796288,,False,303,False,False,20,화신정공,126640,B,C,B+,B,2025,,,,
00148984,시알홀딩스,000480,1,유동비율<100%;,25.0,,,,510797940000.0,False,27.0278024222259,22.54885846570857,,False,2321,False,False,546,시알홀딩스,000480,C,B+,A,D,2025,,,,
00652423,인바이오젠,101140,0,정상,0.0,,,,157643520598.0,False,1.4906278323942814,285.84972566375177,,False,46510,True,False,351,인바이오젠,101140,D,D,D,D,2025,,,,
00127167,삼영무역,002810,0,정상,0.0,,,,430933675406.0,False,7.376990619507612,1294.5433334480824,,False,46739,True,False,615,삼영무역,002810,C,D,D,B,2025,,,,
00857480,사람인,143240,0,정상,0.0,,,,254145124840.0,False,20.82946704695876,594.4636101726526,,False,63120,False,False,645,사람인,143240,C,D,C,C,2025,,,,
00101664,경보제약,214390,0,정상,0.0,,,,145737670605.0,False,119.25548485748696,108.07384183168791,,False,211,False,False,895,경보제약,214390,B+,A,A,B,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.)
00983040,한진칼,180640,0,정상,0.0,,,,2752627491000.0,False,15.786121275790164,241.36714664032655,,False,64992,False,False,74,한진칼,180640,A,A,A,A,2025,,,,
00209780,케이씨,029460,0,정상,0.0,,,,636233907934.0,False,8.070804225248354,1121.9775456902437,,False,27216,False,False,259,케이씨,029460,C,C,B+,C,2025,,,,
01181515,엘앤씨바이오,290650,1,유동비율<100%;,25.0,,,,113322622788.0,False,194.17261033010675,60.80051859662324,,False,212,False,False,442,엘앤씨바이오,290650,C,D,C,B+,2025,,,,
00265324,CJ ENM,035760,1,유동비율<100%;,25.0,,,,2417312357211.0,False,118.71336638471976,45.63649431456792,,False,602,False,False,1080,CJ ENM,035760,B+,B+,A+,B,2025,,,,
00136226,신성델타테크,065350,1,유동비율<100%;,25.0,,,,258232157941.0,False,43.31039421726597,51.2845385065683,,False,28519,False,False,542,신성델타테크,065350,D,D,D,C,2025,,,,
00111689,아진전자부품,009320,1,부채비율≥200%;유동비율<100%;,25.0,,,,34102776223.0,False,223.42025187267112,70.31850499160642,,False,303,False,False,484,아진전자부품,009320,C,B,B+,D,2025,,,,
00797364,KC코트렐,119650,1,부채비율≥200%;,25.0,,,,50808215705.0,False,279.69046737064514,170.8122860769088,,False,291,False,False,1010,KC코트렐,119650,D,C,C,D,2025,,,,
00129235,삼화왕관,004450,0,정상,0.0,,,,117666567063.0,False,62.44593022728289,223.24511305491865,,False,25991,False,False,602,삼화왕관,004450,D,C,D,D,2025,,,,
01204056,하이브,352820,0,정상,0.0,,,,2323789218000.0,False,40.4658148275019,331.6637189434192,,False,592,False,False,147,하이브,352820,B+,B+,A,B+,2025,,,,
00113562,롯데손해보험,000400,1,재무제표미제출;,25.0,,,,,,,,,True,65121,False,False,724,롯데손해보험,000400,B+,B+,A,B+,2025,,,,
00226316,호전실업,111110,0,정상,0.0,,,,172012994512.0,False,67.95358752495038,200.40710561504392,,False,14199,False,False,27,호전실업,111110,C,D,D,B+,2025,,,,
00160375,진양폴리우레탄,010640,1,유동비율<100%;,25.0,,,,31685915701.0,False,139.28726259789656,74.6512508058642,,False,22259,False,False,288,진양폴리우레탄,010640,D,D,D,D,2025,,,,
00164788,현대모비스,012330,0,정상,0.0,,,,30607126000000.0,False,25.90858743156741,248.97769198640435,,False,303,False,False,52,현대모비스,012330,B+,B+,A+,B,2025,,,,
01074862,메가스터디교육,215200,1,유동비율<100%;,25.0,,,,467041651471.0,False,65.9850685294041,76.17128133699232,,False,85503,False,False,705,메가스터디교육,215200,C,D,B,C,2025,,,,
00124504,포스코인터내셔널,047050,0,정상,0.0,,,,5793961712000.0,False,,106.85402590048096,,False,461,True,False,173,포스코인터내셔널,047050,A,B+,A+,A,2025,,,,
00128032,삼일제약,000520,1,유동비율<100%;,25.0,,,,155456171844.0,False,133.51878363587218,41.18188221288327,,False,212,False,False,609,삼일제약,000520,C,B,C,C,2025,,,,
00441243,형지엘리트,093240,0,정상,0.0,,,,87721902574.0,False,110.03399522208817,171.49900556272868,,False,14112,False,False,29,형지엘리트,093240,D,D,D,D,2025,,,,
00225706,JW생명과학,234080,1,유동비율<100%;,25.0,,,,207990199564.0,False,43.00035670549937,89.24137334524895,,False,212,False,False,1019,JW생명과학,234080,B+,B+,A,B,2025,,,,
00557508,GKL,114090,0,정상,0.0,,,,438507033360.0,False,46.969726967619465,243.63818012117025,,False,91249,False,False,1055,GKL,114090,A,A+,A,B+,2025,,,,
00129013,CJ씨푸드,011150,0,정상,0.0,,,,91338567098.0,False,69.12587720174835,103.07547203124,,False,108,False,False,1077,CJ씨푸드,011150,B+,A,A,B,2025,,,,
00135795,신도리코,029530,0,정상,0.0,,,,1055804801864.0,False,6.743322402427462,724.1850766991926,,False,263,False,False,544,신도리코,029530,D,C,C,D,2025,,,,
00161125,한온시스템,018880,1,유동비율<100%;,25.0,,,,3817872035306.0,False,87.327585176248,96.77924149188564,,False,29172,False,False,86,한온시스템,018880,A,A,A,B+,2025,,,,
00138792,아시아나항공,020560,1,부채비율≥200%;유동비율<100%;,25.0,,,,902742612375.0,False,1114.5346057157758,32.39744780187866,,False,511,False,False,500,아시아나항공,020560,B+,A,B+,B+,2025,,,,
00651901,에어부산,298690,1,부채비율≥200%;유동비율<100%;,25.0,,,,161199313412.0,False,801.0029316687397,50.74945969357722,,False,511,False,False,464,에어부산,298690,B,B+,B+,C,2025,,,,
00121039,명문제약,017180,0,정상,0.0,,,,98282349867.0,False,122.88504015160107,119.19413541287965,,False,212,False,False,694,명문제약,017180,D,D,D,C,2025,,,,
00159193,한국전력공사,015760,1,부채비율≥200%;유동비율<100%;,25.0,,,,26570762000000.0,False,444.2692272054524,24.62461203598403,,False,35120,False,False,130,한국전력공사,015760,C,C,D,B+,2025,,,,
00105271,케이씨씨,002380,1,유동비율<100%;,25.0,,,,8854128857041.0,False,70.84175132224367,63.07268889301508,,False,20411,False,False,258,케이씨씨,002380,B,B+,A,C,2025,,,,
00124197,세아제강지주,003030,1,유동비율<100%;,25.0,,,,749526714648.0,False,30.10637966066019,5.170405170809383,,False,64992,False,False,570,세아제강지주,003030,C,B+,A,C,2025,,,,
00307897,신한카드,032710,1,부채비율≥200%;,25.0,,,,8329455000000.0,False,400.8316270392241,,,False,64913,False,False,525,신한카드,032710,등급없음,등급없음,등급없음,A,2025,,,,
01205851,HD현대일렉트릭,267260,0,정상,0.0,,,,1840963756995.0,False,90.32551275215116,158.68329181184754,,False,281,False,False,1040,HD현대일렉트릭,267260,A+,A+,A+,A,2025,,,,
01236897,제일약품,271980,0,정상,0.0,,,,181723082289.0,False,148.07317640973562,103.66245112645134,,False,212,False,False,315,제일약품,271980,C,B,A,D,2025,,,,
01010642,지씨셀,144510,1,유동비율<100%;,25.0,,,,557870501486.0,False,,42.32182753996844,,False,73909,True,False,294,지씨셀,144510,B,B+,A,C,2025,,,,
00260408,팜스코,036580,1,유동비율<100%;,25.0,,,,322819350208.0,False,169.35914542103282,94.35352736739809,,False,105,False,False,186,팜스코,036580,A,B,A,A,2025,,,,
00362238,휴비스,079980,1,부채비율≥200%;유동비율<100%;,25.0,,,,210176853265.0,False,211.2411752669124,56.82140964328772,,False,20501,False,False,7,휴비스,079980,B+,B+,A,B+,2025,,,,
00102432,계룡건설산업,013580,0,정상,0.0,,,,903228470194.0,False,153.23363493133988,133.03898994012465,,False,412,False,False,892,계룡건설산업,013580,C,B+,C,C,2025,,,사회 등급조정(2025.11.),
00125150,SGC에너지,005090,1,유동비율<100%;,25.0,,,,677202916786.0,False,134.0264675105965,42.29918762616515,,False,351,False,False,949,SGC에너지,005090,B+,B+,A,B,2025,,,,
01159853,휴온스,243070,0,정상,0.0,,,,373257532863.0,False,,178.63204141569463,,False,212,False,False,5,휴온스,243070,A,A,A,A,2025,,,,
00386937,국민은행,060000,1,부채비율≥200%;,25.0,,,,38711915000000.0,False,1355.8632736200211,,,False,64121,False,False,876,국민은행,060000,등급없음,등급없음,등급없음,A,2025,,,,
00670340,씨에스윈드,112610,1,유동비율<100%;,25.0,,,,966492073566.0,False,55.53523514265497,91.5686215252741,,False,2511,False,False,512,씨에스윈드,112610,A,A+,A,B+,2025,,,,
00239639,삼표시멘트,038500,0,정상,0.0,,,,730363551888.0,False,66.59999148350053,105.46825238817644,,False,239,False,False,604,삼표시멘트,038500,A,A,A+,A,2025,,,,
00580199,메디톡스,086900,0,정상,0.0,,,,440937549992.0,False,27.785441451339956,145.3998387034731,,False,211,False,False,704,메디톡스,086900,C,B+,B,D,2025,,,,지배구조 등급조정(2025.11.)
00877059,삼성바이오로직스,207940,0,정상,0.0,,,,7415448837573.0,False,48.662191285834986,173.48263924054112,,False,211,False,False,633,삼성바이오로직스,207940,A,A,A+,A,2025,,,,
00102618,계양전기,012200,1,부채비율≥200%;유동비율<100%;,25.0,,,,18490357605.0,False,1019.339121678388,84.07574498898317,,False,291,False,False,891,계양전기,012200,C,C,C,C,2025,,,,
00141246,SGC E&C,016250,1,부채비율≥200%;유동비율<100%;,25.0,,,,355581345613.0,False,217.52966202137043,91.86116036899372,,False,4112,False,False,950,SGC E&C,016250,C,B,B+,D,2025,,,,
00753643,주성코퍼레이션,109070,0,정상,0.0,,,,29077901411.0,False,42.58904134434958,344.127512164246,,False,264,False,False,297,주성코퍼레이션,109070,D,C,C,D,2025,,,,
00105855,엘에스일렉트릭,010120,0,정상,0.0,,,,1986911322242.0,False,101.31492522698596,188.98159831335784,,False,28121,False,False,440,엘에스일렉트릭,010120,A,A+,A,A,2025,,,,
00185046,SM C&C,048550,0,정상,0.0,,,,81032607465.0,False,153.09647896568524,146.21454839219282,,False,713,True,False,927,SM C&C,048550,D,D,C,D,2025,,,,
00120571,롯데칠성음료,005300,1,유동비율<100%;,25.0,,,,1487744650499.0,False,129.2309644468987,84.80466459351443,,False,11209,False,False,717,롯데칠성음료,005300,A,A,A+,B+,2025,,,,
00313649,현대바이오,048410,0,정상,0.0,,,,112999457581.0,False,17.722428652938298,224.34327703005823,,False,204,False,False,51,현대바이오,048410,D,D,D,D,2025,,,,
00231363,LG유플러스,032640,0,정상,0.0,,,,8934857000000.0,False,109.45522687156604,114.26468252441688,,False,61220,False,False,986,LG유플러스,032640,A,A+,A+,A,2025,,,,
00303873,CJ CGV,079160,1,유동비율<100%;,25.0,,,,817961867066.0,False,190.31752064480904,34.15496780612939,,False,59141,False,False,1081,CJ CGV,079160,B+,A+,A+,B,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.)
00161383,한미반도체,042700,0,정상,0.0,,,,673827332014.0,False,18.52042737758924,396.69281721796585,,False,29271,False,False,107,한미반도체,042700,D,D,D,D,2025,,,,
00104388,국도화학,007690,0,정상,0.0,,,,862805927392.0,False,70.73724014423814,160.72591926376148,,False,20111,False,False,877,국도화학,007690,C,C,B+,C,2025,,,,
00111999,대원제약,003220,0,정상,0.0,,,,281699665129.0,False,104.2929251752792,129.53782606991635,,False,212,False,False,801,대원제약,003220,A,B+,A+,B+,2025,,,,
01078178,RFHIC,218410,0,정상,0.0,,,,342532655744.0,False,31.60170370380696,456.1652729051761,,False,264,False,False,955,RFHIC,218410,D,C,D,D,2025,,,,
01095722,심텍,222800,0,정상,0.0,,,,569372097367.0,False,159.72217524787126,100.27622892321446,,False,2622,False,False,519,심텍,222800,A,A,A+,B+,2025,,,,
01770203,조선내화,462520,1,유동비율<100%;,25.0,,,,199616454000.0,False,126.49545162243987,75.10249539878043,,False,2321,False,False,305,조선내화,462520,B,B+,A,C,2025,,,,
00113410,CJ대한통운,000120,1,유동비율<100%;,25.0,,,,3918563115805.0,False,106.167566529354,74.44440022420946,,False,493,False,False,1078,CJ대한통운,000120,B,A,A+,C,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.)
00131850,SK증권,001510,1,부채비율≥200%;,25.0,,,,595913150100.0,False,951.9320781654288,,,False,66121,False,False,931,SK증권,001510,A,A+,A+,B+,2025,,,,
00536523,로보스타,090360,0,정상,0.0,,,,86390178344.0,False,25.72745826903788,342.1650992155803,,False,29280,False,False,727,로보스타,090360,D,D,D,C,2025,,,,
00660750,하나머티리얼즈,166090,0,정상,0.0,,,,463680286012.0,False,47.77819564432952,115.35574362846644,,False,2612,False,False,157,하나머티리얼즈,166090,B,B+,A+,D,2025,,,,
00124540,대우건설,047040,1,부채비율≥200%;,25.0,,,,2393649001527.0,False,359.45532335618617,173.5323422022933,,False,41112,False,False,806,대우건설,047040,A,A,B+,A,2025,,,사회 등급조정(2025.11.),
01316245,효성중공업,298040,1,유동비율<100%;,25.0,,,,2082635617377.0,False,144.9519168107328,91.53539734813192,,False,281,False,False,12,효성중공업,298040,B,A,A+,D,2025,,,,
00111810,대웅,003090,0,정상,0.0,,,,510041881747.0,False,10.419216181027387,128.7448462803402,,False,212,False,False,805,대웅,003090,B,A,A+,C,2025,,,,
00159209,한전기술,052690,0,정상,0.0,,,,624966182864.0,False,41.37055912675901,212.69661191342405,,False,72129,True,False,78,한전기술,052690,A,A,A+,B+,2025,,,,
00155124,평화홀딩스,010770,0,정상,0.0,,,,142814697209.0,False,24.726145049568924,122.19062914858912,,False,303,False,False,177,평화홀딩스,010770,B,B,B+,B,2025,,,,
00258801,카카오,035720,1,유동비율<100%;,25.0,,,,7477584262907.0,False,55.00152176572205,99.25104899566686,,False,63120,False,False,275,카카오,035720,A,A,A+,A,2025,,,,
00357360,한세엠케이,069640,1,부채비율≥200%;유동비율<100%;,25.0,,,,16597465022.0,False,1491.9368889211328,63.190510160303845,,False,4741,False,False,100,한세엠케이,069640,B+,B+,B+,B+,2025,,,,
00390055,종근당바이오,063160,1,유동비율<100%;,25.0,,,,127035604266.0,False,136.04952550869774,89.60538726785177,,False,212,False,False,300,종근당바이오,063160,A,A,A,B+,2025,,,,
00427483,대웅제약,069620,0,정상,0.0,,,,1022662458894.0,False,105.44381919105632,105.98606651082162,,False,212,False,False,804,대웅제약,069620,A,A,A+,B+,2025,,,,
00445054,하나마이크론,067310,1,유동비율<100%;,25.0,,,,464903284502.0,False,144.97306930364363,78.66662980481077,,False,2611,False,False,158,하나마이크론,067310,C,B+,A,D,2025,,,,
00155319,POSCO홀딩스,005490,0,정상,0.0,,,,47938268418245.0,False,8.08814428745682,1606.13700735044,,False,2411,False,False,956,POSCO홀딩스,005490,A+,A,A+,A+,2025,,,,
00157681,롯데정밀화학,004000,0,정상,0.0,,,,2237224176816.0,False,13.48824444613618,435.5696972996594,,False,20119,False,False,719,롯데정밀화학,004000,A,A,A+,A,2025,,,,
00939687,동일고무벨트,163560,0,정상,0.0,,,,239557948789.0,False,44.85770593387814,221.7013787473168,,False,2219,False,False,754,동일고무벨트,163560,B+,B+,A,B+,2025,,,,
00540641,동양고속,084670,1,유동비율<100%;,25.0,,,,54550079616.0,False,187.49505515478805,17.805691541620707,,False,49220,False,False,761,동양고속,084670,C,C,D,C,2025,,,,
00684802,에이플러스에셋,244920,0,정상,0.0,,,,166988346680.0,False,91.85446352968228,141.0835710608246,,False,66202,False,False,455,에이플러스에셋,244920,D,D,D,C,2025,,,,
00872984,이마트,139480,1,유동비율<100%;,25.0,,,,9758842443077.0,False,112.59379370910808,39.30701404008133,,False,471,False,False,364,이마트,139480,A+,A+,A+,A,2025,,,,
00113191,코리안리,003690,1,부채비율≥200%;,25.0,,,,3659456675717.0,False,282.5651375695822,,,False,65200,False,False,244,코리안리,003690,A,A,A+,A,2025,,,,
00126487,F&F 홀딩스,007700,0,정상,0.0,,,,1966803892349.0,False,0.4372903961323794,2661.98868128122,,False,64992,False,False,1056,F&F 홀딩스,007700,A,A,A+,A,2025,,,,
00141389,KZ정밀,036560,0,정상,0.0,,,,581167526018.0,False,26.298800573256088,184.55738160491447,,False,29120,False,False,992,KZ정밀,036560,B+,B,B+,B+,2025,,,,
00219486,신세계I&C,035510,0,정상,0.0,,,,431859847266.0,False,32.354605576456095,220.09729606190965,,False,62021,False,False,538,신세계I&C,035510,A,A,A+,A,2025,,,,
01568413,F&F,383220,0,정상,0.0,,,,1823237678029.0,False,21.51445898474685,255.24413623430905,,False,14111,False,False,1057,F&F,383220,A,A,A+,A,2025,,,,
01765256,동국씨엠,460850,1,유동비율<100%;,25.0,,,,1002138455890.0,False,93.59162681637984,95.0791534874369,,False,24122,False,False,776,동국씨엠,460850,B+,B+,A,B,2025,,,,
00132725,SB성보,003080,0,정상,0.0,,,,150794629252.0,False,49.62729990001116,174.26147818527477,,False,2032,False,False,952,SB성보,003080,D,D,C,C,2025,,,,
01011526,엔켐,348370,1,유동비율<100%;,25.0,,,,516547208778.0,False,62.5572448577255,45.79771741979189,,False,20119,False,False,444,엔켐,348370,D,C,C,D,2025,,,,
00138321,신한투자증권,008670,1,부채비율≥200%;,25.0,,,,5682362000000.0,False,821.7082614588792,,,False,66121,False,False,523,신한투자증권,008670,등급없음,등급없음,등급없음,A,2025,,,,
00119007,무림P&P,009580,1,유동비율<100%;,25.0,,,,541801319913.0,False,176.43020185157434,76.91134807569892,,False,171,False,False,686,무림P&P,009580,A,A,A,B+,2025,,,사회 등급조정(2026.07.),
00136086,무림페이퍼,009200,1,유동비율<100%;,25.0,,,,322573798275.0,False,173.90422465955012,82.24522769813134,,False,171,False,False,685,무림페이퍼,009200,B+,A,A,B,2025,,,사회 등급조정(2026.07.),
00326731,바이오니아,064550,1,유동비율<100%;,25.0,,,,105229543768.0,False,83.47764286203514,69.0111757328284,,False,213,False,False,668,바이오니아,064550,C,D,C,C,2025,,,,
01784394,STX그린로지스,465770,1,유동비율<100%;,25.0,,,,38081892784.0,False,140.45489561504354,42.38766306524254,,False,501,False,False,918,STX그린로지스,465770,D,D,D,D,2025,,,,
00108038,엔피씨,004250,1,유동비율<100%;,25.0,,,,388008193687.0,False,26.885971587278668,72.04477755652404,,False,22232,False,False,443,엔피씨,004250,D,C,C,D,2025,,,,
01152470,펄어비스,263750,0,정상,0.0,,,,793879606815.0,False,17.167269708410515,628.3083306496148,,False,58211,False,False,181,펄어비스,263750,B+,A,A+,B,2025,,,,
00247975,솔브레인홀딩스,036830,0,정상,0.0,,,,1458413549606.0,False,19.63858997075117,239.7449944898573,,False,715,True,False,555,솔브레인홀딩스,036830,A,B+,A+,B+,2025,,,,
00158909,하나은행,004940,1,부채비율≥200%;,25.0,,,,33638298000000.0,False,1484.804382790116,,,False,64121,False,False,155,하나은행,004940,등급없음,등급없음,등급없음,A,2025,,,,
00109754,대림바스,005750,0,정상,0.0,,,,170638489768.0,False,87.55025201882447,102.11866282193893,,False,23222,False,False,817,대림바스,005750,C,C,C,B,2025,,,,
00878915,iM금융지주,139130,0,정상,0.0,,,,3714556000000.0,False,38.861952814818245,,,False,64992,False,False,908,iM금융지주,139130,A,A,A,A,2025,,,,
00263654,오스코텍,039200,0,정상,0.0,,,,183266267765.0,False,11.913132658976751,965.737390057971,,False,212,False,False,424,오스코텍,039200,D,D,C,D,2025,,,,
00256955,테이팩스,055490,0,정상,0.0,,,,101237041958.0,False,41.83032067508327,151.39286627644012,,False,2229,False,False,206,테이팩스,055490,B+,B+,A,B+,2025,,,,
00128412,삼진제약,005500,0,정상,0.0,,,,290394738749.0,False,62.03177433345297,130.18617635131292,,False,212,False,False,607,삼진제약,005500,B+,B,B+,B+,2025,,,,
00164973,현대해상,001450,1,부채비율≥200%;,25.0,,,,4883487466522.0,False,916.6069834379772,,,False,65121,False,False,31,현대해상,001450,A,A+,A,A,2025,,,,
00536541,에코프로,086520,0,정상,0.0,,,,1229784092214.0,False,105.1147616357404,143.65635852797033,,False,64992,False,False,453,에코프로,086520,C,B,A,C,2025,,,,
